"","year","q7a","q7b","q7c","q7d","q102a","q102b","q102c","q102d","q102e","q102f","q102g","q104","q105","q106","q107","gender","age","degree","sei","ops","marital","q135","n"
"15263",2008,2,4,2,8,1,1,1,1,1,1,8,4,2,1,1,"Male  ",28,"High school          ",24,27,1,3500,2
"15264",2008,2,3,1,1,1,1,1,1,1,1,1,4,2,1,1,"Male  ",58,"High school          ",34,33,1,1300,3
"15265",2008,3,4,1,1,1,2,1,2,1,1,2,4,1,1,1,"Female",35,"High school          ",50,54,1,2000,3
"15266",2008,3,8,1,1,2,2,2,2,2,2,2,1,1,1,1,"Male  ",54,"High school          ",69,60,1,3700,2
"15267",2008,3,3,1,2,2,2,2,2,8,2,2,8,1,1,1,"Male  ",56,"High school          ",40,40,1,2500,4
"15268",2008,3,2,1,1,2,2,8,2,2,2,2,1,1,1,1,"Female",56,"High school          ",39,37,1,1700,2
"15269",2008,3,3,1,1,1,2,1,2,1,8,2,8,8,1,1,"Male  ",48,"High school          ",32,29,1,2600,3
"15270",2008,2,3,3,3,1,1,1,1,1,2,2,4,1,1,3,"Female",43,"More than high school",51,52,1,3000,4
"15271",2008,1,2,2,1,1,2,1,2,1,2,2,4,1,1,3,"Male  ",33,"High school          ",23,40,1,3900,4
"15272",2008,3,2,1,1,2,2,2,2,2,2,2,1,1,1,2,"Female",69,"Less than high school",33,26,0,850,1
"15273",2008,1,2,1,1,1,2,1,2,1,2,2,4,3,1,1,"Female",43,"High school          ",39,33,1,3000,4
"15274",2008,3,2,2,2,1,1,1,1,1,2,1,4,1,2,3,"Male  ",39,"Less than high school",34,33,1,1500,5
"15275",2008,4,2,3,3,2,2,2,2,2,2,2,2,1,1,1,"Female",53,"High school          ",16,21,0,1000,1
"15276",2008,4,2,2,2,1,2,1,2,2,2,2,1,1,1,2,"Female",72,"Less than high school",16,21,1,1528,2
"15277",2008,2,8,3,3,1,2,2,2,1,2,2,4,1,1,3,"Female",55,"Less than high school",39,33,0,1300,2
"15278",2008,3,3,2,2,1,1,1,1,1,2,8,3,1,2,3,"Female",29,"More than high school",23,40,1,5000,4
"15279",2008,3,3,2,2,1,2,1,2,1,2,2,2,1,1,3,"Female",59,"High school          ",38,50,1,3800,5
"15280",2008,3,3,2,2,1,2,1,8,1,2,2,4,1,8,3,"Male  ",27,"High school          ",23,40,1,1800,4
"15281",2008,2,2,3,3,1,2,1,1,1,2,2,4,1,1,3,"Male  ",28,"More than high school",69,57,1,3300,5
"15282",2008,3,4,2,2,1,1,1,1,1,2,2,4,1,1,4,"Male  ",43,"More than high school",69,60,1,5000,4
"15283",2008,2,2,1,1,8,2,2,2,2,2,2,1,1,1,4,"Female",63,"High school          ",52,38,1,3000,8
"15284",2008,2,4,2,3,2,2,1,2,1,2,2,4,1,4,4,"Male  ",20,"More than high school",NA,NA,0,1500,4
"15285",2008,2,2,2,1,1,8,1,2,1,2,2,3,1,1,4,"Female",32,"High school          ",43,47,1,1700,4
"15286",2008,2,3,3,1,1,1,1,2,1,2,2,4,4,4,1,"Female",47,"More than high school",45,46,1,1400,4
"15287",2008,2,2,1,8,1,2,1,2,1,2,2,4,2,1,1,"Male  ",53,"High school          ",33,40,0,720,2
"15288",2008,2,2,3,1,1,2,8,8,8,8,8,1,1,1,2,"Female",52,"Less than high school",30,28,1,2200,3
"15289",2008,2,3,3,3,2,2,1,2,1,2,2,3,1,1,3,"Male  ",19,"Less than high school",NA,NA,0,1500,4
"15290",2008,2,2,8,1,8,8,8,8,8,8,8,1,1,1,4,"Male  ",83,"Less than high school",28,33,0,1050,1
"15291",2008,1,3,3,3,1,2,1,2,1,2,2,4,8,8,3,"Female",42,"More than high school",69,60,1,6000,4
"15292",2008,3,2,2,1,8,2,8,8,8,8,8,3,8,8,4,"Female",79,"Less than high school",23,38,0,670,1
"15293",2008,1,3,3,4,1,1,1,1,1,1,1,4,1,3,1,"Male  ",23,"More than high school",56,52,1,NA,2
"15294",2008,3,2,3,2,1,1,1,1,1,1,1,4,1,2,4,"Female",35,"Less than high school",43,32,0,1800,4
"15295",2008,2,3,3,2,1,2,1,2,1,2,2,2,2,2,2,"Male  ",72,"More than high school",51,52,1,2544,2
"15296",2008,2,2,3,3,1,2,1,2,1,2,2,4,1,1,2,"Male  ",18,"Less than high school",NA,NA,0,2800,4
"15297",2008,2,3,2,2,1,1,1,2,1,2,2,4,2,1,2,"Male  ",79,"Less than high school",40,40,0,1750,1
"15298",2008,2,2,2,2,1,2,1,8,1,2,2,4,1,2,3,"Male  ",57,"High school          ",51,52,1,1750,3
"15299",2008,3,3,2,2,1,1,1,1,1,1,2,3,1,3,2,"Male  ",21,"More than high school",NA,NA,0,3000,5
"15300",2008,2,3,3,2,1,2,1,2,2,2,2,3,1,1,4,"Male  ",62,"More than high school",66,57,1,2400,2
"15301",2008,3,2,2,2,1,2,1,2,1,2,2,3,1,1,3,"Male  ",52,"Less than high school",NA,NA,0,1320,2
"15302",2008,2,3,3,3,2,2,2,2,2,2,2,3,1,1,4,"Female",21,"High school          ",39,37,0,NA,4
"15303",2008,2,2,3,1,1,2,1,2,1,2,2,2,1,1,3,"Female",73,"Less than high school",NA,NA,0,3200,2
"15304",2008,3,2,2,2,1,8,1,1,1,2,8,4,2,8,2,"Male  ",29,"Less than high school",40,38,0,7000,3
"15305",2008,1,3,3,1,2,2,1,2,2,2,2,1,1,1,2,"Male  ",45,"More than high school",51,52,1,20000,4
"15306",2008,3,3,2,2,1,1,1,1,1,1,1,4,1,1,3,"Male  ",65,"More than high school",NA,NA,1,3000,2
"15307",2008,3,3,3,3,1,2,1,2,1,2,2,2,1,2,3,"Female",35,"More than high school",66,57,0,4800,4
"15308",2008,3,3,3,3,1,1,1,2,1,2,1,3,1,3,3,"Male  ",38,"More than high school",51,52,1,5000,4
"15309",2008,3,2,1,2,1,2,2,2,1,2,2,4,1,1,4,"Female",53,"Less than high school",39,36,0,495,1
"15310",2008,2,8,2,8,1,8,1,8,1,1,2,4,2,3,8,"Female",49,"High school          ",53,46,0,1200,2
"15311",2008,3,4,3,3,2,2,8,8,1,2,2,4,2,2,3,"Male  ",31,"Less than high school",19,31,1,1200,3
"15312",2008,1,3,3,3,1,1,1,8,1,2,2,4,2,1,2,"Male  ",26,"More than high school",70,62,0,1500,3
"15313",2008,2,3,4,1,1,1,1,1,1,1,1,4,3,1,1,"Female",72,"More than high school",38,44,0,720,1
"15314",2008,3,3,1,1,1,1,1,1,1,1,1,4,4,4,4,"Female",58,"Less than high school",43,32,1,1500,3
"15315",2008,1,3,2,3,1,1,1,2,1,2,1,4,1,4,4,"Female",36,"Less than high school",30,24,1,3000,5
"15316",2008,2,3,4,3,1,2,1,2,1,2,2,4,1,1,4,"Female",40,"More than high school",66,57,1,3700,4
"15317",2008,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,"Male  ",75,"High school          ",40,40,0,1450,1
"15318",2008,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,"Female",66,"More than high school",66,57,0,900,1
"15319",2008,2,3,3,3,1,1,1,1,1,1,1,4,1,4,2,"Female",60,"More than high school",78,60,0,1300,1
"15320",2008,1,3,3,3,1,1,1,1,1,1,1,4,1,4,3,"Female",29,"More than high school",NA,NA,1,2500,3
"15321",2008,1,3,3,2,1,1,1,1,1,2,2,4,1,2,2,"Male  ",41,"High school          ",40,38,1,3000,2
"15322",2008,1,1,3,1,1,1,1,2,1,1,1,4,1,1,3,"Female",19,"Less than high school",NA,NA,0,2000,3
"15323",2008,3,1,1,1,1,8,1,1,1,8,2,4,1,1,2,"Female",74,"Less than high school",25,42,0,1023,1
"15324",2008,2,3,1,1,2,2,8,2,2,2,2,1,1,1,3,"Female",62,"Less than high school",49,46,1,3000,4
"15325",2008,2,3,2,1,1,1,1,2,1,2,2,4,1,1,2,"Female",31,"Less than high school",25,42,1,1300,5
"15326",2008,2,2,2,2,1,1,1,2,1,2,2,4,1,1,2,"Female",19,"Less than high school",34,21,0,1200,1
"15327",2008,2,2,3,3,1,1,1,1,1,1,1,4,1,1,3,"Male  ",67,"High school          ",30,34,0,1726,1
"15328",2008,3,2,3,2,1,1,1,1,2,1,2,4,1,1,2,"Female",70,"Less than high school",16,21,0,2358,1
"15329",2008,1,1,4,3,1,2,1,1,1,1,1,4,1,4,1,"Male  ",27,"High school          ",34,33,1,2000,2
"15330",2008,2,3,2,3,1,2,1,2,1,2,2,4,2,2,3,"Female",52,"Less than high school",29,32,1,3000,3
"15331",2008,2,2,3,1,1,1,1,1,1,8,1,4,4,1,1,"Male  ",42,"Less than high school",30,34,1,1260,5
"15332",2008,2,3,1,1,1,1,1,1,1,8,2,4,2,1,1,"Male  ",66,"High school          ",30,34,1,2700,2
"15333",2008,2,3,2,3,1,1,1,1,1,1,1,4,1,1,3,"Male  ",47,"High school          ",35,31,1,2000,4
"15334",2008,2,2,2,1,2,2,2,2,2,2,2,4,1,4,3,"Female",18,"Less than high school",NA,NA,0,1500,3
"15335",2008,1,4,3,8,1,1,1,1,1,1,1,4,2,1,2,"Female",47,"High school          ",53,46,1,600,3
"15336",2008,2,3,3,3,1,2,1,1,1,2,2,4,1,1,2,"Female",60,"High school          ",38,44,1,1780,2
"15337",2008,2,8,2,3,1,8,1,2,1,2,2,4,1,1,2,"Male  ",42,"Less than high school",34,43,1,2700,4
"15338",2008,1,3,3,8,1,1,1,1,1,1,2,4,4,1,2,"Female",38,"High school          ",51,44,1,4000,3
"15339",2008,2,3,3,3,1,8,1,2,1,8,2,4,4,1,2,"Female",84,"High school          ",54,53,1,3370,2
"15340",2008,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,"Male  ",19,"Less than high school",NA,NA,0,NA,3
"15341",2008,2,3,8,2,8,2,1,2,2,2,2,8,1,1,2,"Female",84,"Less than high school",16,23,0,700,1
"15342",2008,2,3,8,2,1,2,1,2,1,2,2,3,1,1,8,"Female",57,"Less than high school",26,33,0,860,2
"15343",2008,2,3,3,3,1,8,1,1,1,2,2,4,1,1,2,"Male  ",31,"Less than high school",NA,NA,0,700,2
"15344",2008,2,3,3,3,1,2,1,1,1,2,2,4,1,1,2,"Female",61,"More than high school",51,55,1,2700,4
"15345",2008,2,3,3,3,1,2,1,1,1,2,2,3,1,1,2,"Female",69,"Less than high school",16,21,1,1700,2
"15346",2008,2,3,3,3,1,2,1,1,1,2,2,4,1,1,2,"Male  ",56,"More than high school",59,60,1,NA,3
"15347",2008,2,4,3,3,1,2,1,1,1,2,2,4,2,3,4,"Female",57,"High school          ",53,34,0,1320,1
"15348",2008,2,3,2,4,1,1,1,1,1,1,1,4,1,4,8,"Female",40,"Less than high school",30,30,1,2700,3
"15349",2008,4,4,1,1,2,2,8,2,2,2,2,8,1,1,4,"Female",62,"Less than high school",30,31,1,1950,2
"15350",2008,1,1,4,4,1,2,1,1,1,2,2,4,1,8,4,"Male  ",28,"More than high school",71,51,1,5000,2
"15351",2008,1,4,1,3,2,2,1,2,1,2,8,4,1,4,2,"Female",29,"More than high school",30,31,0,4000,5
"15352",2008,1,4,4,4,8,8,8,8,8,8,8,4,1,4,4,"Female",59,"More than high school",51,52,1,4500,2
"15353",2008,1,3,2,1,1,2,1,1,1,1,1,1,1,1,3,"Female",80,"Less than high school",16,21,1,1470,2
"15354",2008,1,8,3,4,1,1,1,1,1,1,1,4,1,1,2,"Male  ",57,"Less than high school",40,40,0,300,1
"15355",2008,2,3,3,3,1,2,1,2,1,2,2,4,1,1,2,"Male  ",52,"Less than high school",40,40,1,3600,5
"15356",2008,1,4,4,4,1,1,1,1,1,1,1,4,3,2,1,"Male  ",46,"Less than high school",40,30,0,800,1
"15357",2008,1,4,4,8,1,1,1,1,1,1,1,4,1,1,3,"Male  ",73,"High school          ",40,27,1,2500,4
"15358",2008,1,4,4,4,1,8,1,2,1,2,2,4,1,8,4,"Male  ",32,"More than high school",46,46,1,5000,5
"15359",2008,3,3,2,3,1,8,1,2,1,1,1,4,1,1,8,"Female",70,"Less than high school",26,33,1,2300,2
"15360",2008,2,8,3,2,1,2,1,2,1,2,2,3,1,2,8,"Female",22,"High school          ",NA,NA,0,NA,4
"15361",2008,2,3,3,2,1,2,1,2,1,1,8,3,1,1,2,"Female",27,"More than high school",51,49,1,4000,3
"15362",2008,2,3,3,8,1,1,1,2,1,8,8,3,1,1,3,"Female",25,"More than high school",NA,NA,1,NA,5
"15363",2008,2,3,8,8,1,2,1,2,1,2,2,3,1,1,4,"Female",55,"High school          ",30,31,1,NA,5
"15364",2008,2,8,8,2,8,8,1,2,1,2,8,8,1,8,3,"Female",79,"Less than high school",28,31,0,700,1
"15365",2008,2,3,2,2,1,1,1,1,1,1,1,4,1,8,8,"Female",34,"High school          ",52,38,1,3000,4
"15366",2008,3,3,2,3,1,1,1,1,1,1,1,4,1,1,4,"Female",54,"High school          ",51,52,1,2520,4
"15367",2008,1,3,3,2,1,1,1,1,1,8,1,4,1,3,4,"Female",57,"High school          ",51,52,0,1238,1
"15368",2008,2,4,3,3,1,1,1,1,1,1,1,4,2,4,3,"Female",34,"High school          ",53,34,1,4500,6
"15369",2008,1,3,3,1,1,2,1,2,1,2,2,2,1,1,2,"Female",52,"Less than high school",43,32,1,NA,4
"15370",2008,2,3,3,2,1,1,1,1,1,2,2,4,1,1,4,"Female",70,"Less than high school",16,23,1,NA,3
"15371",2008,2,3,3,4,1,1,1,1,1,2,2,4,3,4,2,"Female",54,"Less than high school",NA,NA,1,NA,3
"15372",2008,2,3,3,3,1,2,1,8,1,2,1,4,1,8,4,"Female",52,"Less than high school",25,17,1,3000,5
"15373",2008,2,1,2,2,1,1,1,1,1,1,2,4,1,1,2,"Male  ",53,"Less than high school",30,39,1,NA,2
"15374",2008,3,3,3,3,2,2,8,2,8,8,8,8,1,1,2,"Male  ",57,"Less than high school",29,32,1,NA,5
"15375",2008,3,2,2,1,1,2,1,2,1,2,2,8,1,1,8,"Male  ",68,"Less than high school",34,43,1,2000,2
"15376",2008,8,8,2,2,2,2,2,2,8,2,2,8,1,1,4,"Female",76,"Less than high school",NA,NA,1,1200,2
"15377",2008,2,8,2,2,8,2,1,2,1,8,2,3,2,2,3,"Male  ",37,"Less than high school",34,33,1,NA,6
"15378",2008,2,4,3,3,1,1,1,1,1,1,1,4,1,1,2,"Male  ",50,"High school          ",39,37,1,6000,4
"15379",2008,2,3,2,3,1,1,1,1,1,2,2,4,1,1,2,"Female",40,"More than high school",51,49,1,NA,4
"15380",2008,2,2,1,8,1,2,1,1,1,1,8,4,8,8,4,"Male  ",37,"Less than high school",35,34,1,2500,4
"15381",2008,2,4,8,8,1,2,1,2,1,2,2,4,1,4,4,"Female",30,"More than high school",43,49,1,5000,3
"15382",2008,1,3,3,3,1,2,1,2,1,2,2,4,1,4,1,"Male  ",33,"More than high school",55,55,0,5000,3
"15383",2008,2,4,3,3,1,8,1,8,1,2,2,4,2,4,3,"Male  ",70,"High school          ",51,52,1,3500,2
"15384",2008,4,4,1,1,1,1,1,2,8,2,2,4,1,1,3,"Male  ",58,"High school          ",49,46,1,NA,2
"15385",2008,2,3,3,3,1,2,1,2,1,2,2,4,1,2,4,"Male  ",20,"More than high school",NA,NA,0,1200,2
"15386",2008,2,3,2,2,1,1,1,1,1,2,1,4,1,1,2,"Female",58,"High school          ",54,53,1,2800,3
"15387",2008,2,4,2,4,1,2,1,2,1,2,2,4,1,4,4,"Female",23,"High school          ",NA,NA,0,2000,7
"15388",2008,3,8,2,1,1,2,1,1,1,8,8,8,1,1,3,"Female",56,"High school          ",43,32,0,200,1
"15389",2008,3,3,2,8,2,2,2,2,8,2,2,4,1,1,4,"Male  ",24,"High school          ",NA,NA,0,1500,3
"15390",2008,2,3,2,2,1,1,1,1,1,1,1,4,1,1,4,"Male  ",60,"Less than high school",34,43,1,1800,2
"15391",2008,3,8,1,1,2,2,8,2,2,2,2,4,1,1,3,"Male  ",71,"Less than high school",22,24,1,6000,6
"15392",2008,3,3,2,1,1,2,1,8,1,2,2,4,1,1,2,"Male  ",55,"Less than high school",51,52,1,4000,2
"15393",2008,1,4,2,3,1,2,1,2,1,2,2,1,1,1,3,"Male  ",36,"More than high school",51,52,1,NA,3
"15394",2008,2,3,2,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",19,"Less than high school",NA,NA,0,2000,4
"15395",2008,3,3,2,2,1,2,1,2,2,2,2,1,1,1,2,"Female",73,"Less than high school",16,21,0,820,1
"15396",2008,3,2,2,1,1,1,1,1,1,2,2,4,1,1,2,"Female",66,"Less than high school",23,38,1,2000,2
"15397",2008,3,2,2,2,1,2,1,1,1,2,2,8,1,1,3,"Male  ",49,"Less than high school",29,34,1,4000,6
"15398",2008,1,3,3,2,2,2,1,2,2,2,2,4,1,1,3,"Male  ",18,"Less than high school",NA,NA,0,1400,6
"15399",2008,2,3,1,1,1,2,1,2,1,1,2,3,1,1,2,"Male  ",21,"High school          ",40,40,0,3000,5
"15400",2008,1,3,3,8,1,1,1,1,1,1,1,4,1,1,3,"Male  ",40,"More than high school",54,46,1,7000,3
"15401",2008,3,3,1,1,1,2,1,2,2,2,2,4,1,1,2,"Male  ",67,"Less than high school",40,40,0,1110,1
"15402",2008,3,3,2,1,1,2,1,2,1,2,2,4,1,1,8,"Male  ",28,"Less than high school",23,38,0,3000,2
"15403",2008,1,4,4,2,2,2,2,2,2,2,2,1,1,1,3,"Male  ",73,"More than high school",69,60,1,2700,4
"15404",2008,3,3,2,1,1,2,1,1,1,1,2,4,1,4,2,"Female",51,"Less than high school",30,31,0,1000,5
"15405",2008,3,2,1,1,1,1,1,1,1,1,1,4,1,4,3,"Female",54,"Less than high school",32,30,1,3000,3
"15406",2008,2,3,1,1,2,2,2,2,2,2,2,1,1,1,2,"Female",34,"More than high school",69,60,1,2500,3
"15407",2008,1,8,1,2,1,2,1,2,1,2,2,4,4,4,3,"Female",41,"High school          ",24,22,1,2000,7
"15408",2008,3,3,4,2,1,2,1,2,1,2,2,3,1,1,3,"Female",24,"More than high school",51,49,0,3500,7
"15409",2008,1,4,2,3,1,2,1,2,1,2,2,3,1,1,3,"Female",54,"Less than high school",33,26,1,3000,3
"15410",2008,2,4,2,2,1,2,1,8,1,8,8,3,1,1,4,"Female",53,"High school          ",31,33,1,5000,6
"15411",2008,3,4,1,1,1,2,1,2,1,2,2,4,1,1,3,"Male  ",59,"Less than high school",30,20,1,1330,2
"15412",2008,2,3,2,2,1,1,1,1,1,2,2,4,3,8,4,"Male  ",76,"More than high school",43,47,1,2900,2
"15413",2008,1,3,3,4,1,1,1,1,1,1,1,4,1,1,2,"Female",56,"Less than high school",16,22,0,700,1
"15414",2008,3,3,2,2,1,1,1,1,1,1,1,4,1,1,1,"Male  ",40,"Less than high school",26,34,1,2000,4
"15415",2008,2,3,3,2,1,2,1,2,1,2,2,4,1,1,3,"Female",57,"High school          ",43,32,1,3000,2
"15416",2008,2,3,2,2,1,2,1,2,1,2,2,2,1,1,2,"Female",20,"More than high school",49,46,0,3500,5
"15417",2008,4,1,1,1,1,2,1,1,1,1,2,4,2,1,4,"Female",38,"High school          ",43,32,1,2500,3
"15418",2008,1,3,8,8,1,2,1,2,1,2,2,4,1,1,3,"Male  ",26,"Less than high school",23,40,1,2500,3
"15419",2008,3,3,2,2,2,2,1,2,2,2,2,4,1,1,3,"Male  ",55,"Less than high school",23,40,0,1800,2
"15420",2008,1,4,2,1,1,2,1,2,1,2,2,4,1,1,3,"Female",37,"Less than high school",30,30,1,2200,6
"15421",2008,3,3,2,2,1,1,1,1,1,1,2,1,1,1,2,"Female",44,"Less than high school",43,32,1,2800,5
"15422",2008,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,"Female",18,"Less than high school",NA,NA,0,3000,6
"15423",2008,3,2,1,1,1,2,1,8,1,2,2,4,1,1,2,"Male  ",33,"Less than high school",23,40,0,4000,5
"15424",2008,1,4,2,1,1,2,1,2,2,2,2,2,2,1,3,"Female",52,"More than high school",23,40,1,3000,4
"15425",2008,2,3,2,3,1,2,1,2,1,2,2,4,1,1,3,"Male  ",44,"High school          ",40,40,1,3000,4
"15426",2008,4,2,1,1,1,2,1,2,1,2,2,4,1,1,2,"Male  ",33,"High school          ",30,39,1,1600,3
"15427",2008,4,3,1,1,1,2,1,2,8,2,2,4,1,1,4,"Female",66,"Less than high school",23,40,1,1250,2
"15428",2008,3,8,2,2,1,8,1,2,8,2,2,1,1,1,8,"Female",74,"Less than high school",16,23,0,2200,5
"15429",2008,2,3,2,2,1,1,1,1,1,1,1,4,8,8,2,"Male  ",59,"Less than high school",16,23,0,300,1
"15430",2008,2,3,3,2,1,2,1,1,1,1,2,2,1,1,2,"Female",49,"High school          ",39,37,1,2900,4
"15431",2008,3,3,2,2,1,2,1,1,1,2,2,4,1,2,2,"Female",39,"Less than high school",16,21,1,1000,4
"15432",2008,2,3,2,8,1,1,1,8,1,8,1,4,8,8,2,"Male  ",52,"Less than high school",43,47,1,NA,3
"15433",2008,2,2,2,2,8,2,8,8,8,2,2,3,1,1,3,"Female",69,"Less than high school",43,32,1,1645,2
"15434",2008,2,2,3,2,1,2,1,2,2,2,2,3,2,4,4,"Female",70,"More than high school",69,60,0,1000,1
"15435",2008,1,3,2,3,1,2,1,2,1,8,2,4,1,1,3,"Male  ",23,"More than high school",NA,NA,0,2000,3
"15436",2008,1,3,3,3,1,1,1,1,1,1,1,4,3,4,4,"Female",56,"High school          ",56,55,1,2850,4
"15437",2008,2,2,2,2,1,1,1,1,1,1,1,4,1,4,4,"Male  ",53,"High school          ",33,42,1,2100,3
"15438",2008,1,3,4,3,1,1,1,1,1,1,1,4,2,4,2,"Female",30,"High school          ",31,27,1,8000,2
"15439",2008,4,3,3,1,8,1,1,1,1,2,1,4,4,1,4,"Female",70,"Less than high school",16,21,1,1500,2
"15440",2008,1,4,3,2,1,2,1,2,1,2,2,4,1,1,3,"Male  ",51,"Less than high school",32,30,1,2500,3
"15441",2008,2,1,1,2,1,1,1,1,1,1,1,4,4,1,4,"Male  ",57,"High school          ",33,42,1,2100,3
"15442",2008,3,3,2,8,1,1,1,1,1,2,1,4,1,8,3,"Male  ",70,"High school          ",50,54,1,2000,2
"15443",2008,2,3,2,4,1,2,8,2,1,2,2,4,1,4,4,"Female",37,"More than high school",69,62,1,NA,3
"15444",2008,2,3,3,2,1,1,1,1,1,1,1,4,2,4,4,"Male  ",43,"High school          ",56,44,1,3600,3
"15445",2008,2,3,2,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",62,"Less than high school",29,34,1,2000,4
"15446",2008,3,1,3,2,1,2,1,2,2,2,2,4,1,1,4,"Male  ",67,"Less than high school",33,34,1,2130,2
"15447",2008,2,3,2,3,1,2,1,2,1,2,2,3,1,3,3,"Female",35,"Less than high school",36,35,1,2000,3
"15448",2008,3,4,1,1,8,2,8,2,8,2,2,2,1,1,2,"Female",47,"More than high school",51,49,1,7000,3
"15449",2008,4,2,2,1,1,1,1,1,1,1,1,3,1,8,2,"Male  ",70,"High school          ",43,32,1,2100,2
"15450",2008,3,2,1,1,2,2,2,2,1,2,2,8,1,1,3,"Male  ",64,"Less than high school",28,33,1,2300,2
"15451",2008,2,1,2,2,1,2,1,2,1,2,2,4,2,1,3,"Male  ",38,"High school          ",40,30,1,2500,4
"15452",2008,3,2,1,1,1,2,1,2,1,2,2,3,1,1,3,"Male  ",59,"Less than high school",40,40,0,1000,1
"15453",2008,2,3,8,8,1,2,1,2,1,2,2,1,1,1,8,"Female",50,"More than high school",50,54,0,2500,3
"15454",2008,1,3,3,3,1,2,1,8,1,2,2,4,1,8,3,"Male  ",24,"More than high school",NA,NA,0,3000,4
"15455",2008,3,3,2,2,1,2,1,2,1,2,2,3,1,4,2,"Male  ",19,"Less than high school",NA,NA,0,NA,3
"15456",2008,1,3,3,2,1,8,1,1,1,8,8,2,2,1,2,"Female",46,"Less than high school",23,38,1,1500,4
"15457",2008,1,4,4,4,1,2,1,2,2,2,2,4,1,1,2,"Female",43,"High school          ",23,40,1,2000,6
"15458",2008,1,1,4,1,1,2,1,2,2,2,2,4,1,4,3,"Male  ",19,"Less than high school",NA,NA,0,7000,6
"15459",2008,2,3,4,2,1,2,1,2,1,2,2,3,1,2,2,"Female",50,"Less than high school",23,40,1,2500,6
"15460",2008,1,3,4,1,1,2,1,2,8,2,2,3,1,1,2,"Female",60,"Less than high school",23,38,0,3000,5
"15461",2008,1,4,4,2,1,1,1,2,1,1,2,4,2,1,4,"Male  ",23,"Less than high school",25,22,0,3000,4
"15462",2008,2,2,3,2,1,2,1,8,2,2,2,2,1,1,2,"Male  ",81,"Less than high school",23,38,1,1500,2
"15463",2008,2,3,2,1,2,2,1,2,8,2,2,8,3,1,2,"Male  ",48,"Less than high school",26,34,1,NA,3
"15464",2008,2,8,2,2,2,2,2,2,2,2,2,1,1,1,8,"Female",73,"High school          ",50,49,0,1000,1
"15465",2008,3,2,1,1,2,2,1,2,2,2,2,3,1,1,3,"Male  ",39,"Less than high school",51,52,1,NA,4
"15466",2008,2,8,2,1,2,2,1,2,2,2,2,1,1,1,2,"Male  ",62,"Less than high school",31,33,1,1385,2
"15467",2008,2,3,2,3,1,2,1,2,1,2,2,4,1,8,3,"Male  ",34,"Less than high school",31,33,0,4000,5
"15468",2008,4,4,2,3,1,2,1,2,1,2,2,4,1,1,4,"Male  ",35,"More than high school",43,47,1,4500,3
"15469",2008,4,4,3,3,1,2,1,2,1,2,2,3,1,8,4,"Female",56,"High school          ",39,37,1,2500,2
"15470",2008,4,4,2,2,1,2,1,2,1,2,2,4,1,1,4,"Female",55,"High school          ",51,49,1,1068,3
"15471",2008,4,3,3,3,1,2,1,2,1,2,2,4,1,1,4,"Female",58,"More than high school",51,49,1,1790,2
"15472",2008,4,4,2,3,1,2,1,2,1,2,2,3,1,1,4,"Male  ",42,"Less than high school",33,34,1,1300,3
"15473",2008,4,4,1,2,1,2,1,2,1,2,2,4,1,1,4,"Female",18,"Less than high school",NA,NA,1,1400,3
"15474",2008,4,4,3,3,1,2,1,2,1,2,2,4,2,1,3,"Male  ",54,"Less than high school",23,25,1,1500,4
"15475",2008,4,4,3,4,1,2,1,2,1,2,2,4,1,8,4,"Female",40,"More than high school",25,23,0,1000,2
"15476",2008,4,4,3,3,1,2,1,2,1,2,2,3,1,1,4,"Male  ",31,"Less than high school",NA,NA,0,997,2
"15477",2008,4,4,2,4,1,2,1,2,1,2,2,4,2,2,3,"Male  ",35,"Less than high school",29,31,1,4000,5
"15478",2008,4,3,4,3,8,2,1,2,1,2,2,4,1,1,1,"Male  ",21,"More than high school",NA,NA,0,NA,4
"15479",2008,1,2,3,3,1,2,1,2,2,2,2,8,1,8,4,"Female",24,"More than high school",NA,NA,0,NA,5
"15480",2008,1,3,3,2,1,1,1,1,1,1,1,4,1,1,1,"Male  ",39,"Less than high school",30,30,1,3000,4
"15481",2008,1,4,3,3,1,2,1,2,1,2,2,4,1,1,4,"Female",22,"More than high school",NA,NA,0,NA,5
"15482",2008,2,3,2,3,8,8,8,8,1,8,8,4,1,1,4,"Male  ",37,"Less than high school",45,39,0,2100,2
"15483",2008,2,4,3,4,1,1,1,1,1,1,1,4,1,1,4,"Female",69,"High school          ",43,32,1,2500,2
"15484",2008,2,4,2,3,1,2,1,8,1,8,2,4,2,1,4,"Male  ",31,"Less than high school",21,15,0,2300,4
"15485",2008,3,2,2,1,8,1,1,1,8,8,8,4,1,1,1,"Male  ",51,"Less than high school",23,38,1,1260,4
"15486",2008,1,3,3,1,2,2,1,2,2,2,2,4,2,4,1,"Male  ",25,"More than high school",NA,NA,0,4500,4
"15487",2008,1,4,3,3,2,2,1,2,1,2,2,4,1,1,1,"Female",49,"Less than high school",27,20,1,1050,3
